,node,category
8043,1244942259709190144,proukr
8044,1245001457725833216,proukr
8045,1245025821611438080,prorus
8046,1245046553837883394,dontcare
8047,1245048562230136835,proukr
8048,1245069205298446337,pax
8049,1245110623253430278,proukr
8050,1245422747238518784,pax
8051,1245475198931013634,proukr
8052,1245654348304023552,proukr
8053,1245724551230750723,proukr
8054,1245776022840188929,proukr
8055,1245818568656269312,proukr
8056,1246299870580936704,pax
8057,1246461552003293185,proukr
8058,1246689226416103425,proukr
8059,1246801249430917121,pax
8060,1246824602355011589,pax
8061,1246872305449435136,proukr
8062,1246917067753783296,proukr
8063,1247231730806816769,proukr
8064,1247260723480231939,dontcare
8065,1247558843955064836,proukr
8066,1247635287506903043,proukr
8067,1247652514478112773,pax
8068,1247859933753888768,proukr
8069,1247888209431777285,proukr
8070,1247902420895592450,proukr
8071,1247970741963890688,proukr
8072,1247987777892999170,proukr
8073,1248000596097056771,proukr
8074,1248144528185401345,proukr
8075,1248222611856863235,proukr
8076,1248250989305647104,proukr
8077,1248351519730290688,proukr
8078,1248429979559317504,proukr
8079,1248622120327774210,proukr
8080,1248731077075664898,proukr
8081,1248791055727804417,proukr
8082,1248913123232407555,proukr
8083,1248996730940448774,proukr
8084,1249222779364392960,pax
8085,1249272490871918592,proukr
8086,1249297110614212608,proukr
8087,1249568939878858753,proukr
8088,1249601030502756353,pax
8089,1250093633124151299,proukr
8090,1250233518564802562,proukr
8091,1250415192053182467,pax
8092,1250691624038006785,prorus
8093,1250733255923568642,proukr
8094,1250769745751744512,prorus
8095,1250835041455943681,proukr
8096,1251062843002228736,proukr
8097,1251070734669090817,dontcare
8098,1251187803750309889,proukr
8099,1251645220455772161,proukr
8100,1251804702972379136,proukr
8101,1251855958575366150,proukr
8102,1251931681965080577,proukr
8103,1251961209810796550,proukr
8104,1252175905998454788,proukr
8105,1252246297001766912,pax
8106,1252340660813942785,proukr
8107,1252675735791325184,proukr
8108,1253105303870042112,dontcare
8109,1253170545945751552,proukr
8110,1253576079672930305,dontcare
8111,1253688657925378050,proukr
8112,1253752494083244032,proukr
8113,1253964567199338497,pax
8114,1254054380548038656,prorus
8115,1254057724842778624,proukr
8116,1254119592730988544,dontcare
8117,1254209545662013440,pax
8118,1254214570933133312,proukr
8119,1254384560617304064,pax
8120,1254545496263229446,proukr
8121,1254877416499097600,proukr
8122,1254917088256438274,proukr
8123,1255120738584936448,proukr
8124,1255391842134372357,pax
8125,1255393269669933064,proukr
8126,1255517368433991683,pax
8127,1255544153586483201,pax
8128,1255915618395664386,pax
8129,1255952800074399750,proukr
8130,1255978149550133255,pax
8131,1256242924070809601,proukr
8132,1256294555550392322,prorus
8133,1256340072384860160,proukr
8134,1256634101852966913,proukr
8135,1256859847099809794,proukr
8136,1256867308770910208,proukr
8137,1256882038528974848,proukr
8138,1257056882197442562,proukr
8139,1257070543213338630,proukr
8140,1257275286363803649,pax
8141,1257434754716258306,proukr
8142,1258019054117412868,dontcare
8143,1258044267588509699,proukr
8144,1258107501784051712,proukr
8145,1258197244538490880,proukr
8146,1258772473023287297,proukr
8147,1259148201413742598,dontcare
8148,1259148597515497472,proukr
8149,1259405905659146240,proukr
8150,1259542715806687233,proukr
8151,1259816940844937217,proukr
8152,1259829339270656000,proukr
8153,1259896169997783043,proukr
8154,1260065083721310210,pax
8155,1260075777921560581,pax
8156,1260207293544706048,proukr
8157,1260236809709260801,pax
8158,1260237051645104130,proukr
8159,1260246395531001858,pax
8160,1260305429135048705,proukr
8161,1260395813726871552,proukr
8162,1260521219344011266,proukr
8163,1260658968814333952,prorus
8164,1260720946996011009,proukr
8165,1261016251041792000,pax
8166,1261201902441762817,proukr
8167,1261252238846177280,proukr
8168,1261310209953234946,proukr
8169,1261454171636527105,prorus
8170,1261903909032996865,pax
8171,1261962676332306432,pax
8172,1262064867248349184,pax
8173,1262120552690528263,proukr
8174,1262144686833258500,proukr
8175,1262257822886252545,pax
8176,1262415361250598920,pax
8177,1262453723483320321,proukr
8178,1262521166515843075,proukr
8179,1262708577258614795,proukr
8180,1262857083017297920,pax
8181,1262864964072755201,proukr
8182,1263111444045819905,proukr
8183,1263194412785508352,proukr
8184,1263205906130632704,pax
8185,1263223454549127169,pax
8186,1263296290714038272,proukr
8187,1263844293694967809,proukr
8188,1264167856096391171,proukr
8189,1264218502707191811,proukr
8190,1264278891125977095,proukr
8191,1264331010478571526,dontcare
8192,1264459209405579271,proukr
8193,1264478603783417856,pax
8194,1264529471870251009,pax
8195,1264555195863891968,proukr
8196,1264574575117062144,pax
8197,1264589105113042952,prorus
8198,1264666317732405248,dontcare
8199,1264685867081371650,pax
8200,1264710942870437892,dontcare
8201,1264812363695390725,proukr
8202,1264847941816258561,proukr
8203,1264873684180840449,proukr
8204,1264873751340101632,proukr
8205,1264955455727697923,pax
8206,1264979459976855552,pax
8207,1264990115841089537,proukr
8208,1265256742348349440,pax
8209,1265263911516999685,proukr
8210,1265287944484671491,dontcare
8211,1265289395189547009,prorus
8212,1265336163004551168,proukr
8213,1265591631815806977,pax
8214,1265593604933931013,pax
8215,1265668242623905794,proukr
8216,1265769031572865029,proukr
8217,1265884828647522305,proukr
8218,1266003306524094465,proukr
8219,1266008164123791369,pax
8220,1266134865075937281,proukr
8221,1266145259718955010,proukr
8222,1266323616200888320,proukr
8223,1266369764026224640,proukr
8224,1266436555524243458,proukr
8225,1266486880188710912,proukr
8226,1266497847425290240,proukr
8227,1266624251739680769,pax
8228,1266768055847305219,proukr
8229,1266806126290534405,proukr
8230,1266814420094779394,proukr
8231,1266866592421298176,dontcare
8232,1267066198061088769,proukr
8233,1267067519275356161,pax
8234,1267069662082277378,proukr
8235,1267108451106185220,proukr
8236,1267157104592392198,proukr
8237,1267180678531211265,prorus
8238,1267369711777480709,pax
8239,1267407529543446528,proukr
8240,1267415205677588480,proukr
8241,1267494421093851141,proukr
8242,1267528815082946560,proukr
8243,1267604766466600960,pax
8244,1267630909836144642,pax
8245,1267795124161044480,proukr
8246,1267822628670042116,pax
8247,1267852756150366210,prorus
8248,1268034729141510145,proukr
8249,1268114023251423234,proukr
8250,1268203172310499328,pax
8251,1268261587997032453,proukr
8252,1268570800728276992,proukr
8253,1268672101126463491,proukr
8254,1268714712948146181,pax
8255,1268812754325929988,proukr
8256,1268984988973727744,pax
8257,1268994484764676096,pax
8258,1269178345536831489,proukr
8259,1269303689963061249,prorus
8260,1269307154378502150,proukr
8261,1269434061916975104,proukr
8262,1269459686983680002,proukr
8263,1269649209998835714,proukr
8264,1269708306618159106,proukr
8265,1269751327749476352,proukr
8266,1269967012471717894,proukr
8267,1270015074116292608,proukr
8268,1270053286108966912,prorus
8269,1270102691117592576,proukr
8270,1270133776748855304,proukr
8271,1270402372741799936,proukr
8272,1270673098493300742,prorus
8273,1270756083964002306,proukr
8274,1271001810153746433,prorus
8275,1271171775532015617,proukr
8276,1271225064210534408,proukr
8277,1271326303925370880,proukr
8278,1271401282394259459,proukr
8279,1271594359306072064,proukr
8280,1271685451208941568,proukr
8281,1271786929298837504,proukr
8282,1271852329978023943,proukr
8283,1271892124036972544,dontcare
8284,1271939589066969089,proukr
8285,1272272082752200705,proukr
8286,1272273233266393089,proukr
8287,1272554825151131649,pax
8288,1272633444556607489,proukr
8289,1272834048143044609,proukr
8290,1272933916161212416,proukr
8291,1273040728533405701,proukr
8292,1273327085000458242,pax
8293,1273392024759214081,pax
8294,1273531590329565184,proukr
8295,1273902363674316800,pax
8296,1274090317805993985,pax
8297,1274181392876941313,proukr
8298,1274248829446037505,proukr
8299,1274385134435917824,pax
8300,1274456634404810755,dontcare
8301,1274499149996703744,proukr
8302,1274662246350815232,proukr
8303,1274745923101495296,pax
8304,1275047203887820807,proukr
8305,1275055264778067968,proukr
8306,1275462892591202304,proukr
8307,1275491660298883074,proukr
8308,1275774188222140418,pax
8309,1275809564940795906,proukr
8310,1275842888220327941,proukr
8311,1275870373830107141,proukr
8312,1275948280476729344,proukr
8313,1276199845078937602,proukr
8314,1276376587378855936,proukr
8315,1276416237669670913,dontcare
8316,1276426094242127874,proukr
8317,1276904608032591875,proukr
8318,1277321199870193665,pax
8319,1277653859301801984,proukr
8320,1277710482191929349,proukr
8321,1277940229135953921,proukr
8322,1277943452525891585,proukr
8323,1277965647272488964,proukr
8324,1278444180574961664,proukr
8325,1278854636787470338,pax
8326,1279023604676648963,pax
8327,1279024951949881344,proukr
8328,1279331656671932417,proukr
8329,1279376529546305537,proukr
8330,1279466003756441600,pax
8331,1279807088378744833,pax
8332,1279876918897238016,proukr
8333,1279940825116487680,pax
8334,1280161149233893376,proukr
8335,1280172853204312065,proukr
8336,1280907388858572805,pax
8337,1281202385516466180,proukr
8338,1281303947857113088,pax
8339,1281553124877107202,proukr
8340,1281601189117718528,pax
8341,1281685256421113861,proukr
8342,1281974710880935936,proukr
8343,1282906904172343298,dontcare
8344,1283407409646637061,proukr
8345,1283446537117405190,proukr
8346,1283543539700445187,pax
8347,1283861200607027201,proukr
8348,1284270319415558144,dontcare
8349,1284443351669002240,proukr
8350,1284477410424041473,pax
8351,1284552189873201158,proukr
8352,1284653176767967233,pax
8353,1284954720214417414,proukr
8354,1284989810998800385,pax
8355,1285192703056257027,pax
8356,1285196804833914880,proukr
8357,1285227035275689984,pax
8358,1285298071329550342,proukr
8359,1285635777834160135,proukr
8360,1285847946056085504,pax
8361,1286052883499307008,proukr
8362,1286125493411078144,proukr
8363,1286311010949910528,pax
8364,1286339186283425793,proukr
8365,1286517508145545216,pax
8366,1286548712152588288,pax
8367,1286653736505552897,pax
8368,1286827629832699904,proukr
8369,1287177352191963136,proukr
8370,1287243906933874688,dontcare
8371,1287381240807591938,proukr
8372,1287807817064341506,proukr
8373,1288634418001666050,proukr
8374,1288787904567947264,pax
8375,1288935034599231509,pax
8376,1289176130465992704,proukr
8377,1289407073751453698,proukr
8378,1289592995235483649,proukr
8379,1289610200333328384,proukr
8380,1289635379507855365,proukr
8381,1290295818361200640,proukr
8382,1290300726183428097,pax
8383,1290762416041721857,pax
8384,1290872910446358529,proukr
8385,1291375366834069509,pax
8386,1291502143342510082,proukr
8387,1291918240071876608,proukr
8388,1292084911676051461,pax
8389,1292092306921672704,proukr
8390,1292107325680095232,pax
8391,1292107755449225217,proukr
8392,1292140406604541953,proukr
8393,1292220531211554817,dontcare
8394,1292258485854449664,proukr
8395,1292463168166526976,proukr
8396,1292476725977387010,proukr
8397,1292975794763882496,pax
8398,1293190296973586433,proukr
8399,1293260780553502721,proukr
8400,1293311746199842816,pax
8401,1293486435333545984,pax
8402,1293510025680478208,prorus
8403,1293538435077201920,proukr
8404,1293579150352162817,prorus
8405,1294030401804132354,proukr
8406,1294140521586339840,proukr
8407,1294399094396518401,dontcare
8408,1294430907814666240,proukr
8409,1294500762744233984,proukr
8410,1294551526665592834,pax
8411,1294641016033566726,proukr
8412,1295003940547895298,proukr
8413,1295064923685310464,proukr
8414,1295515647967989762,proukr
8415,1295667662958149634,proukr
8416,1295758633582592002,proukr
8417,1295885146067853312,proukr
8418,1296151656342708226,proukr
8419,1296428931483131904,pax
8420,1296537873852837890,proukr
8421,1296567329556398080,pax
8422,1296696665521389570,proukr
8423,1296811797991882752,dontcare
8424,1296882535230775297,proukr
8425,1296932965134499840,proukr
8426,1297737231399030786,proukr
8427,1297758349656592384,pax
8428,1297815493378744320,prorus
8429,1297877539919208448,proukr
8430,1297925241465864195,proukr
8431,1297927845277323265,proukr
8432,1297940049099722752,proukr
8433,1298013522849275904,proukr
8434,1298280700391706624,proukr
8435,1298665675616145413,proukr
8436,1298689854067417088,proukr
8437,1298689997235773445,proukr
8438,1298760028070072323,proukr
8439,1298785580759896064,proukr
8440,1298817790187630592,proukr
8441,1298837505077391360,pax
8442,1298967295096745986,proukr
8443,1298987457908633602,pax
8444,1299102192788537344,dontcare
8445,1299136224469438466,proukr
8446,1299335644364312580,proukr
8447,1299465448098942976,proukr
8448,1299477613027774464,proukr
8449,1299536255693320199,proukr
8450,1299544941417299971,proukr
8451,1299598786583461888,proukr
8452,1299633607670194176,proukr
8453,1299785005170921474,pax
8454,1300119897737961474,proukr
8455,1300160548282269698,proukr
8456,1300745977184227334,pax
8457,1300925329675096064,proukr
8458,1301089619769991173,pax
8459,1301145452130250752,pax
8460,1301306328518811648,dontcare
8461,1301344281236516866,proukr
8462,1301833024070389763,pax
8463,1302240271179091969,proukr
8464,1302396014280794119,proukr
8465,1302967232239202304,proukr
8466,1302980909675810821,proukr
8467,1302992195348320256,proukr
8468,1302992681266589701,proukr
8469,1303354193533599747,dontcare
8470,1303412356156850177,pax
8471,1303820156754419713,proukr
8472,1303825630270763008,pax
8473,1304309670199336960,proukr
8474,1304562578438451203,proukr
8475,1304701261812559874,proukr
8476,1304772605329768450,pax
8477,1304931108455317509,proukr
8478,1305126040801546240,proukr
8479,1305130153970929665,proukr
8480,1305222282349027329,proukr
8481,1305599219227594755,proukr
8482,1305769384510738435,proukr
8483,1305790360845778944,proukr
8484,1306160342695907328,proukr
8485,1306267192539975680,proukr
8486,1306507559382253569,proukr
8487,1306605448427188232,dontcare
8488,1306860259005411328,prorus
8489,1307265746125414401,proukr
8490,1307338626511011840,proukr
8491,1307368264167755780,proukr
8492,1307389072479064064,proukr
8493,1307865457903448064,proukr
8494,1308186530079539201,dontcare
8495,1308324266149060609,pax
8496,1308824169455509505,proukr
8497,1308830413683646466,proukr
8498,1308841817421615104,pax
8499,1308863066486919170,proukr
8500,1309141411963588610,pax
8501,1309475413484277767,pax
8502,1309868057410572288,proukr
8503,1309872986602770433,pax
8504,1309897860654260226,proukr
8505,1309977278135246849,dontcare
8506,1310119891278745600,proukr
8507,1310241004004544513,proukr
8508,1310367301825429508,proukr
8509,1310642583723536386,proukr
8510,1310655444982128640,dontcare
8511,1310707562598338561,dontcare
8512,1311107500096155651,proukr
8513,1311119304339980290,pax
8514,1311293205976174593,proukr
8515,1311334415377760256,dontcare
8516,1311430634078760960,proukr
8517,1311441603324715008,pax
8518,1311507561460330497,pax
8519,1311657465570705408,pax
8520,1311708366805389315,proukr
8521,1311752997790154765,proukr
8522,1311849317343334400,pax
8523,1311923641341415425,proukr
8524,1312062421889159169,pax
8525,1312104014352461824,proukr
8526,1312303415037394944,dontcare
8527,1312317045057433600,proukr
8528,1313170419332116480,pax
8529,1313503564489199616,proukr
8530,1313517890000257025,pax
8531,1313594650071097350,proukr
8532,1313664457223090178,proukr
8533,1313829597675429888,pax
8534,1313870288094986241,proukr
8535,1313944235452891144,proukr
8536,1313979885468225545,pax
8537,1314006207909318658,proukr
8538,1314028960037122049,pax
8539,1314082358077857793,pax
8540,1314121453462315008,proukr
8541,1314274837700005893,proukr
8542,1314300820716953623,proukr
8543,1314680064932483072,proukr
8544,1314955699462561792,dontcare
8545,1315408141907943425,pax
8546,1315661493879345152,proukr
8547,1315946689199562754,proukr
8548,1316038729027457025,proukr
8549,1316041588632629250,proukr
8550,1316088115740774402,proukr
8551,1316158478642294785,pax
8552,1316420516740292609,proukr
8553,1316446164837953536,proukr
8554,1316502507703562240,proukr
8555,1316636823888642048,pax
8556,1316771008867688448,proukr
8557,1316988731593617410,proukr
8558,1317126665160581128,proukr
8559,1317178344673210369,pax
8560,1317221478903971840,pax
8561,1317665443059032064,proukr
8562,1317668043753967616,proukr
8563,1317680151027617792,proukr
8564,1317817827970134025,prorus
8565,1317895582149640193,proukr
8566,1317955513347428359,pax
8567,1318266556837580800,proukr
8568,1318663155845914624,proukr
8569,1318958426744082432,proukr
8570,1319040410656886784,pax
8571,1319181677483184128,proukr
8572,1319415289990270978,proukr
8573,1319599285407711232,dontcare
8574,1319645413021044738,pax
8575,1319825788871507969,pax
8576,1319900551363108864,proukr
8577,1320028263402582017,proukr
8578,1320339540146638848,proukr
8579,1320676370372935682,dontcare
8580,1320699507026386944,proukr
8581,1320781853679255552,pax
8582,1320784616274481152,proukr
8583,1320923933781143555,pax
8584,1320939350708932614,proukr
8585,1320992635432087552,proukr
8586,1321034651042041856,proukr
8587,1321053699813347328,pax
8588,1321092301742112776,proukr
8589,1321173403429150726,proukr
8590,1321455253695401986,pax
8591,1321484092467273730,proukr
8592,1321525375504187396,proukr
8593,1321556645806247936,proukr
8594,1321782507474440195,proukr
8595,1321788177884057600,proukr
8596,1321797707334361090,proukr
8597,1321883651039207425,proukr
8598,1322261817880649739,pax
8599,1322343714698743808,dontcare
8600,1322584858804277248,proukr
8601,1322643070496706560,proukr
8602,1322863687699472384,proukr
8603,1322933696832430080,pax
8604,1322940951602581504,proukr
8605,1322965350678437890,proukr
8606,1322989779458445317,pax
8607,1323008062559408128,proukr
8608,1323090359581200385,dontcare
8609,1323118191447560200,proukr
8610,1323209465986953218,prorus
8611,1323240202589163520,pax
8612,1323566637455273989,proukr
8613,1323746962697527297,proukr
8614,1323813836223336450,proukr
8615,1323956656485650432,proukr
8616,1324034732439621632,proukr
8617,1324106207913824258,proukr
8618,1324238833362169856,pax
8619,1324412547487989761,proukr
8620,1324441378802323457,proukr
8621,1324531584712777732,proukr
8622,1324584614602616832,proukr
8623,1324689145357344768,proukr
8624,1324800288276967424,proukr
8625,1324870450023784448,proukr
8626,1324904122198462466,proukr
8627,1325064212830322689,proukr
8628,1325095169977430018,proukr
8629,1325119582877540352,proukr
8630,1325123438583795720,proukr
8631,1325125985491095559,proukr
8632,1325135754369110016,proukr
8633,1325138329575190532,proukr
8634,1325145636153356290,proukr
8635,1325154201664565248,proukr
8636,1325181747978526722,proukr
8637,1325231934314721281,proukr
8638,1325376114290794496,proukr
8639,1325418804235673601,proukr
8640,1325595377156943873,proukr
8641,1325720746014900225,proukr
8642,1325812308765978625,proukr
8643,1325819559295799298,proukr
8644,1325947935016751104,proukr
8645,1325970025434533889,pax
8646,1326020177536847873,dontcare
8647,1326115308935983105,pax
8648,1326138146166333441,proukr
8649,1326234531217760257,proukr
8650,1326254363313119232,proukr
8651,1326353816464154624,proukr
8652,1326444118524964865,proukr
8653,1326580621691514880,proukr
8654,1327133794244186115,proukr
8655,1327190169246580738,proukr
8656,1327334309557137408,pax
8657,1327430353833889794,proukr
8658,1327588890933407744,pax
8659,1327668314395566082,prorus
8660,1327707069865218050,proukr
8661,1327928839847219201,proukr
8662,1328151218787549184,pax
8663,1328213293475930112,pax
8664,1328418924979884032,pax
8665,1328441870230360067,proukr
8666,1328508521244106752,proukr
8667,1328880297581178880,proukr
8668,1328895023337771008,proukr
8669,1328905730477395969,prorus
8670,1329113794933567497,proukr
8671,1329165900830756864,proukr
8672,1329236609166925827,proukr
8673,1329327146125430784,pax
8674,1329566710748172288,proukr
8675,1329572377513091072,proukr
8676,1329629379220049920,prorus
8677,1329699641051541505,pax
8678,1329734230692204545,pax
8679,1329834838157897731,proukr
8680,1329843077066973185,pax
8681,1329929472263544832,pax
8682,1330245871078940672,dontcare
8683,1330653556630753281,proukr
8684,1330724048117002241,proukr
8685,1330897979276922880,proukr
8686,1331193102233722881,proukr
8687,1331435821291991040,proukr
8688,1331766523640369153,proukr
8689,1332002933643354112,proukr
8690,1332107299180081152,pax
8691,1332152814307459072,proukr
8692,1332542277923827712,pax
8693,1332741066219548675,proukr
8694,1332983605140795394,proukr
8695,1333401501440618496,proukr
8696,1333438319322083332,proukr
8697,1333491139480080394,proukr
8698,1333695925257060352,proukr
8699,1333779591152816130,proukr
8700,1334054970275016705,proukr
8701,1334301243645300738,pax
8702,1334464901541203970,pax
8703,1334634821054828545,proukr
8704,1334940594469281793,pax
8705,1335488034553344000,proukr
8706,1335522649502572544,proukr
8707,1335589091006705664,pax
8708,1335623233861718025,pax
8709,1335652407544598528,pax
8710,1335959462537011202,proukr
8711,1336007929758175232,proukr
8712,1336249611552518146,proukr
8713,1336336089779343363,proukr
8714,1336527457206366210,pax
8715,1336670053224361984,proukr
8716,1336757317816123393,pax
8717,1336838675523579904,pax
8718,1337175816170582016,proukr
8719,1337413876602839043,proukr
8720,1337781890275635200,proukr
8721,1337914453031931904,proukr
8722,1338511177232551937,proukr
8723,1338930973757632513,proukr
8724,1338942281458573313,proukr
8725,1339090204620165122,proukr
8726,1339346537709629442,proukr
8727,1339746394505142273,dontcare
8728,1340034436683972608,proukr
8729,1340080164370264068,pax
8730,1340268883459125248,proukr
8731,1340355122736599040,proukr
8732,1340365310545842177,proukr
8733,1340772868058177540,proukr
8734,1341093862589288448,pax
8735,1341477067267985409,proukr
8736,1341557922158014464,proukr
8737,1341705441047437312,proukr
8738,1341713999713296385,prorus
8739,1341722572149370880,prorus
8740,1342128007201382400,proukr
8741,1342178393085906950,proukr
8742,1342669280391774209,proukr
8743,1342772990463909889,prorus
8744,1342935986293137411,proukr
8745,1342949255963668496,proukr
8746,1343037357742813184,proukr
8747,1343045126281576449,proukr
8748,1343991557356183554,proukr
8749,1344009007858671616,pax
8750,1344009981289496578,prorus
8751,1344076053069717504,proukr
8752,1344257282381639681,dontcare
8753,1344377341741584384,proukr
8754,1344498695878926336,proukr
8755,1344546555769073664,proukr
8756,1344585645155614720,proukr
8757,1344658154395738113,pax
8758,1345016349697961984,proukr
8759,1345341911628918786,proukr
8760,1345398631403315212,proukr
8761,1345434550193717250,pax
8762,1345444250608152576,pax
8763,1345494452111081483,proukr
8764,1345537777937637377,proukr
8765,1345645611882864641,proukr
8766,1345796642813968389,dontcare
8767,1345828743101771778,proukr
8768,1345986548479754241,pax
8769,1345993561850974208,proukr
8770,1346166191967113217,proukr
8771,1346282509819113474,proukr
8772,1346998016868282369,pax
8773,1347173802447302659,proukr
8774,1347227189247356928,prorus
8775,1347249097540042754,proukr
8776,1347274910754893836,proukr
8777,1347282456987258880,proukr
8778,1347531216933638144,proukr
8779,1347614873312751616,proukr
8780,1347685325527609345,proukr
8781,1347693723438764038,proukr
8782,1347917610256633860,proukr
8783,1348047826392121349,proukr
8784,1348408265512607744,pax
8785,1348687523770474503,proukr
8786,1348695358440931331,proukr
8787,1348754461565612033,pax
8788,1348770810308259841,proukr
8789,1348825921105633282,proukr
8790,1349037321400696832,proukr
8791,1349040536359985154,proukr
8792,1349084310024949761,proukr
8793,1349376208883081216,proukr
8794,1349722128417865731,proukr
8795,1349733018814935046,pax
8796,1349772471344353280,pax
8797,1349922686898724864,pax
8798,1349938074436968449,proukr
8799,1349981201378004992,proukr
8800,1350100763029229571,proukr
8801,1350226654896005120,proukr
8802,1350539761614688256,proukr
8803,1350541532475105281,proukr
8804,1350541783890096132,proukr
8805,1350840802726064135,proukr
8806,1351134926096265218,proukr
8807,1351232416455811076,proukr
8808,1351250254801346570,prorus
8809,1351328967672918020,proukr
8810,1351757057377116163,proukr
8811,1351841821677281281,proukr
8812,1351924646019538945,pax
8813,1351993328166846464,proukr
8814,1352097690323210241,proukr
8815,1352210797141889024,proukr
8816,1352212328561975296,pax
8817,1352230119935340544,proukr
8818,1352287257135349761,proukr
8819,1352334405042368515,proukr
8820,1352407541494337536,proukr
8821,1352426892524212224,proukr
8822,1352585224325107714,proukr
8823,1353202078873653250,prorus
8824,1353347142371434497,dontcare
8825,1353366187791560704,proukr
8826,1353703600552353793,dontcare
8827,1353772694236495873,proukr
8828,1353843853862834177,proukr
8829,1354052886595043329,proukr
8830,1354127775918075905,pax
8831,1354309798595076101,proukr
8832,1354341070352633856,pax
8833,1354510615688007680,proukr
8834,1354578617376907273,prorus
8835,1354780456714174467,proukr
8836,1354808957185888264,proukr
8837,1355206938167029765,proukr
8838,1355336660184162304,prorus
8839,1355517774714597380,proukr
8840,1355700566027100160,dontcare
8841,1355726575648403458,proukr
8842,1355917827052457987,proukr
8843,1355988808395870210,proukr
8844,1356492906090156033,proukr
8845,1356504253188214785,proukr
8846,1356651507584651264,proukr
8847,1356651682566975493,proukr
8848,1356721307375833093,proukr
8849,1357188181368705024,proukr
8850,1357289132712751105,proukr
8851,1357289956125929472,dontcare
8852,1357319456784023559,proukr
8853,1357352206777868290,proukr
8854,1357364870526738432,proukr
8855,1357560341454942209,proukr
8856,1357685830261895172,proukr
8857,1357718765941710848,dontcare
8858,1358062771775102976,proukr
8859,1358137927910494214,pax
8860,1358152121556873217,proukr
8861,1358300755019653121,dontcare
8862,1358587441758806021,dontcare
8863,1358617820712607744,proukr
8864,1358631459909754887,prorus
8865,1358932203846000641,pax
8866,1358956893176291334,pax
8867,1359302345054584838,proukr
8868,1359457747461410816,pax
8869,1359485343712636929,pax
8870,1359504856294117378,proukr
8871,1359581345450627073,prorus
8872,1359638251875799040,proukr
8873,1359926300903960581,proukr
8874,1359936960568115204,proukr
8875,1360007832230240256,proukr
8876,1360234928722620420,proukr
8877,1360766610135539713,proukr
8878,1360941403367501835,proukr
8879,1361034135817621509,proukr
8880,1361047071697100801,proukr
8881,1361088477748727808,proukr
8882,1361133918389436416,proukr
8883,1361341841547939845,proukr
8884,1361384545594060803,proukr
8885,1361428927990882304,proukr
8886,1361496222301757444,proukr
8887,1361566827483168768,pax
8888,1361938168639942659,proukr
8889,1362121490716651525,dontcare
8890,1362339214789013511,pax
8891,1362389025982717952,proukr
8892,1362438933066448896,proukr
8893,1362439297052405763,pax
8894,1362456609214132224,dontcare
8895,1362459944658767872,proukr
8896,1362553793121046531,proukr
8897,1362578567557701635,proukr
8898,1362733074329579521,pax
8899,1362888281042481152,pax
8900,1363411169784913930,dontcare
8901,1363504701812137986,proukr
8902,1363566565975855108,proukr
8903,1363598361484525568,proukr
8904,1363717893519630340,proukr
8905,1363745763793244163,proukr
8906,1363912931151384588,proukr
8907,1364132997075787776,dontcare
8908,1364261758416879620,proukr
8909,1364300855382573056,proukr
8910,1364399621905252355,prorus
8911,1365070353286926340,proukr
8912,1365298395787784197,pax
8913,1365399022987399168,prorus
8914,1365670833272672266,pax
8915,1365738627398008837,proukr
8916,1365762193074061314,proukr
8917,1366185396854550532,pax
8918,1366693184433233921,proukr
8919,1367267332964384782,proukr
8920,1367413195279904768,pax
8921,1367520034839404544,proukr
8922,1367621029409996802,pax
8923,1367929933171994627,proukr
8924,1368589467095859200,proukr
8925,1368654801672749057,proukr
8926,1368784818608214020,proukr
8927,1368799567190237188,proukr
8928,1369004818287783938,proukr
8929,1369091507924307969,proukr
8930,1369189029028065282,proukr
8931,1369228958739263488,proukr
8932,1369595600463872000,proukr
8933,1369624971006328833,proukr
8934,1369734025716371459,proukr
8935,1369839011951484932,proukr
8936,1369880235064258571,proukr
8937,1369947001996054528,proukr
8938,1369983626453078023,proukr
8939,1369986792162799622,proukr
8940,1370046096844656646,proukr
8941,1370060589142306816,proukr
8942,1370061248725839877,proukr
8943,1370381901836529664,pax
8944,1370522650951479298,proukr
8945,1370697333269270529,proukr
8946,1371109575391375360,proukr
8947,1371525764936519681,proukr
8948,1371858457226309641,proukr
8949,1371868941161795584,pax
8950,1372229110328606720,dontcare
8951,1372238114962432005,proukr
8952,1372261752457543686,dontcare
8953,1372283034670612480,prorus
8954,1372675463483695114,proukr
8955,1372808625866031104,proukr
8956,1372885074228752386,proukr
8957,1372976704075964420,proukr
8958,1373263175492194306,proukr
8959,1374149604095242243,proukr
8960,1374289180705107968,proukr
8961,1374427673309499395,proukr
8962,1374488793168764934,proukr
8963,1374924991767121920,proukr
8964,1375108792204034048,prorus
8965,1375181102827106307,proukr
8966,1375224067058511872,proukr
8967,1375466640587038722,proukr
8968,1375543444609847298,pax
8969,1375705241937702912,proukr
8970,1375753060887240707,dontcare
8971,1375811605561217026,proukr
8972,1375906402993111051,pax
8973,1376178554476630027,pax
8974,1376197618049675271,proukr
8975,1376648654338076673,pax
8976,1376850909334933504,proukr
8977,1376886226272321538,dontcare
8978,1376889439000084481,prorus
8979,1376893028456001539,proukr
8980,1376944019561971713,proukr
8981,1377179025160904706,proukr
8982,1377337465774702611,proukr
8983,1377383385010745344,proukr
8984,1377403889788551169,pax
