,source,target
10411,823663695037337600,1205226529455632385
10412,824055033834524672,1205226529455632385
10413,824126001936474113,1401015246718914560
10414,824289780590514176,847899028826144768
10415,824430755862437890,1270133776748855304
10416,824454522869350400,1205226529455632385
10417,824643002526289921,1205226529455632385
10418,824702679616278528,1205226529455632385
10419,824898533203406848,1358152121556873217
10420,825030296844185600,1270133776748855304
10421,825127941507944448,934889626216656896
10422,825275445964894208,944232843831541761
10423,825488341197942784,1142623492141211650
10424,825488341197942784,1095146858849038341
10425,825858654029086721,1205226529455632385
10426,826167811265306624,1205226529455632385
10427,826226272418283520,1095146858849038341
10428,826226272418283520,1052451013616123904
10429,826226272418283520,919915692375330816
10430,826226272418283520,1081484761934319623
10431,826226272418283520,1481145255433060360
10432,826226272418283520,1214738012673736705
10433,826226272418283520,1135752077739794433
10434,826226272418283520,1220765916947939333
10435,826226272418283520,1207390815112163328
10436,826226272418283520,1314028960037122049
10437,826226272418283520,1276426094242127874
10438,826226272418283520,1398836439626944513
10439,826226272418283520,1064685838431371266
10440,826226272418283520,1037008918319443974
10441,826226272418283520,1206021461854449665
10442,826226272418283520,847899028826144768
10443,826263229076733952,1270133776748855304
10444,826477732523548672,1024980836368769026
10445,826478819288678400,1358152121556873217
10446,826511625259737095,1329566710748172288
10447,827193543491850241,1205226529455632385
10448,827671499817570304,1390615432713940992
10449,827671499817570304,893458615562096640
10450,827671499817570304,977563943345491969
10451,828409263827582980,1142623492141211650
10452,828409263827582980,1358152121556873217
10453,828982343973089280,1358152121556873217
10454,829076132762939397,1358152121556873217
10455,829133273993469953,1447541603015528454
10456,829161719175999490,1205226529455632385
10457,829465923962564608,1205226529455632385
10458,829491378895908869,1497188312620089349
10459,829771362524917762,1317817827970134025
10460,829792053085171713,1401015246718914560
10461,829844932638564353,1205226529455632385
10462,829855036372979712,1497928803930279938
10463,829855036372979712,1369189029028065282
10464,829855036372979712,1501906132637741057
10465,829855036372979712,1014962042980225027
10466,829855036372979712,988161854911471617
10467,829855036372979712,1296537873852837890
10468,829855036372979712,1205226529455632385
10469,830069222008983553,1205226529455632385
10470,830133143361482754,1247260723480231939
10471,831197912227000320,1376850909334933504
10472,831197912227000320,1498511510616051717
10473,831197912227000320,1314028960037122049
10474,831248271716802560,1346282509819113474
10475,831248271716802560,1126877334450200577
10476,831248271716802560,854449144336982017
10477,831949612281888768,898453457409114112
10478,831993680890179585,1270133776748855304
10479,832059955876417536,1270133776748855304
10480,832306149877743622,1266369764026224640
10481,832324496870735872,1259405905659146240
10482,832695437823922176,1401015246718914560
10483,832980184601092096,1205226529455632385
10484,833420755786412034,1424963924085067781
10485,833420755786412034,1349922686898724864
10486,833830642198552576,1205226529455632385
10487,833948277766762496,1311334415377760256
10488,833948277766762496,1014280152166092800
10489,834739131255230465,1090270096948248576
10490,834874610558599168,1090270096948248576
10491,838039213782233088,1358152121556873217
10492,838394114592899078,1137744126085148674
10493,838886854602723329,1205226529455632385
10494,839890978106396673,1090270096948248576
10495,839913933460893696,1247260723480231939
10496,839974511533555712,1090270096948248576
10497,841470193448714240,1205226529455632385
10498,841657162925391872,1205226529455632385
10499,842183341902299138,1142623492141211650
10500,842636957515726849,1354780456714174467
10501,843433646962999296,1270133776748855304
10502,843434629994635265,1270133776748855304
10503,843489026875232261,1355917827052457987
10504,843819562160209920,1024980836368769026
10505,843870164131217408,1090270096948248576
10506,844002818117767168,1358152121556873217
10507,844661016185196548,1486122222699876355
10508,844853745439535104,1353366187791560704
10509,845000959575019520,1083358959174438913
10510,845241051795378178,1205226529455632385
10511,845381446516822016,1296428931483131904
10512,845409892060090370,1205226529455632385
10513,846132802357776385,1270133776748855304
10514,846183679630049280,1205226529455632385
10515,846400369852891136,1141886020281085953
10516,848164010860138497,1247260723480231939
10517,849411796171620352,1270133776748855304
10518,849685715323506688,1354780456714174467
10519,851892505872412675,955872714757197825
10520,851894658682699777,1329566710748172288
10521,852112455660695552,1450632745458225152
10522,852112455660695552,1438929994860859394
10523,852215731320233985,1205226529455632385
10524,852660710832308224,1392566352800620550
10525,853061770235260930,1259405905659146240
10526,853381369724063745,1317817827970134025
10527,853381369724063745,1212371718213267456
10528,854742374458720258,1364300855382573056
10529,855468534587174916,1401015246718914560
10530,855468534587174916,1081484761934319623
10531,856131595518005253,1248996730940448774
10532,856814148088471552,1197961849314168833
10533,857551308756312068,1248996730940448774
10534,857604230496038912,934889626216656896
10535,857613780641095681,1401015246718914560
10536,857883113950658560,1296428931483131904
10537,858071844628422662,1498871513939914755
10538,858270600091111424,1358152121556873217
10539,858868909134434304,1274181392876941313
10540,859410655878807553,1270133776748855304
10541,859926840483491840,1205226529455632385
10542,860024141327597568,989184638533951495
10543,860947303187664896,1296428931483131904
10544,861055200588640256,1205226529455632385
10545,862242937156976642,1296428931483131904
10546,862293912492310528,1307865457903448064
10547,862324808939339777,1358152121556873217
10548,862370514907561984,1247260723480231939
10549,862957859314827264,1433364607217799174
10550,864663235923820545,1228638541137301504
10551,864663235923820545,928054018731053056
10552,864663235923820545,999359237162717185
10553,864663235923820545,1339090204620165122
10554,864663235923820545,1295515647967989762
10555,864663235923820545,971239887734263810
10556,864663235923820545,1314680064932483072
10557,864663235923820545,1288634418001666050
10558,864678243626102784,871858796179673089
10559,866090223993733121,1133371190670761984
10560,866090223993733121,890476188023619585
10561,866658628178243585,1090270096948248576
10562,866949673461981184,1317817827970134025
10563,868408599109926912,1296428931483131904
10564,868458599093293058,1205226529455632385
10565,868794661913100288,1259405905659146240
10566,868889219447443456,1205226529455632385
10567,869139634449764353,1259405905659146240
10568,870729947182227457,1401015246718914560
10569,871020335889620993,890476188023619585
10570,871341969569718273,1497314816880435202
10571,871460151177469953,1329566710748172288
10572,871468959186509824,1205226529455632385
10573,871858796179673089,905212785918963712
10574,871858796179673089,1426193497753804800
10575,873245299782942722,1497314816880435202
10576,873259990433320960,1270133776748855304
10577,873642973342388225,1205226529455632385
10578,874006150399877120,1142623492141211650
10579,875169183599738881,1239546809346863105
10580,875759452393267200,1205226529455632385
10581,876246370079744000,1205226529455632385
10582,876524897534697473,1270133776748855304
10583,876593417119297536,1254384560617304064
10584,879370182858219521,1270133776748855304
10585,880519768586899456,1205226529455632385
10586,880767254031470594,1090270096948248576
10587,881578506903314432,1358152121556873217
10588,882107214391115776,1205226529455632385
10589,882305825188048896,934889626216656896
10590,884023737745645572,1259405905659146240
10591,885224729417625604,1270133776748855304
10592,885276419672113152,1358152121556873217
10593,885822236409692161,1349922686898724864
10594,885847781889499136,1243590650857246729
10595,885885059617738752,1401015246718914560
10596,885937130685554691,1270133776748855304
10597,887689671723147264,1317817827970134025
10598,888066840034803714,1205226529455632385
10599,888911266466627585,1090270096948248576
10600,889446637290041344,1247260723480231939
10601,889880178079539200,1270133776748855304
10602,890476188023619585,1135155874480185344
10603,890476188023619585,1377717555599708161
10604,890476188023619585,1217906344495394818
10605,890476188023619585,1384590501546954753
10606,890476188023619585,1245724551230750723
10607,890476188023619585,1179783761766096896
10608,890476188023619585,1231591214211829760
10609,890476188023619585,1184554425479761920
10610,890476188023619585,946852161631277056
10611,890476188023619585,1133784883543891968
10612,890476188023619585,1150477799423188993
10613,890476188023619585,916742770513113088
10614,890906840208474112,1090270096948248576
10615,891963858193178624,1307865457903448064
10616,891963858193178624,1497229792357359633
10617,891963858193178624,1496432157551702017
10618,891963858193178624,1094535902267953152
10619,891963858193178624,1456361232152338449
10620,891963858193178624,1117022026638565376
10621,891963858193178624,1478365792769093635
10622,891963858193178624,1500804286258708482
10623,891965625819701248,1355917827052457987
10624,892360813545230336,1259405905659146240
10625,895688090563620864,1024980836368769026
10626,895762917672460288,1259405905659146240
10627,897199043599896576,1259405905659146240
10628,897822264711946240,1205226529455632385
10629,898002061094211584,1205226529455632385
10630,898156532122169346,1329566710748172288
10631,898284042331631616,1449703638495019009
10632,898284042331631616,1267630909836144642
10633,898453457409114112,1369189029028065282
10634,898618925558190080,1205226529455632385
10635,899440385889587206,1205226529455632385
10636,899697923432136704,1274181392876941313
10637,900003263193292800,1270133776748855304
10638,900772904106897408,1205226529455632385
10639,902502004106383360,1401015246718914560
10640,902605718993461251,1205226529455632385
10641,903321656764006400,1138377944466898944
10642,903403768259207168,1270133776748855304
10643,903955081732567041,1205226529455632385
10644,904246070506528768,1205226529455632385
10645,904480646415953922,1317817827970134025
10646,905400428434792448,1317817827970134025
10647,905598153331703809,1205226529455632385
10648,906595856232665094,1459088283162583052
10649,907813731148509184,1098881167820972033
10650,908317237429379073,1296428931483131904
10651,908389060770713605,1247260723480231939
10652,910701591724007424,1205226529455632385
10653,910759609320787968,1270133776748855304
10654,911028990613364738,1248996730940448774
10655,911028990613364738,1490206638736912386
10656,912018639712374784,1358152121556873217
10657,912185165048410112,1205226529455632385
10658,912511731804528645,1401015246718914560
10659,914485269050662912,1486038435425132544
10660,916006729476911104,1270133776748855304
10661,916083407838433280,1355917827052457987
10662,916372706181992448,1426110037806694402
10663,916801169267113984,1205226529455632385
10664,918953530806951941,1401015246718914560
10665,919915692375330816,1323090359581200385
10666,919915692375330816,1445494781946122255
10667,919915692375330816,1197961849314168833
10668,919915692375330816,1142623492141211650
10669,919915692375330816,1317817827970134025
10670,919915692375330816,1090270096948248576
10671,919915692375330816,1447541603015528454
10672,919915692375330816,1479082295961210890
10673,919915692375330816,1493316657657389059
10674,919915692375330816,1141886020281085953
10675,919915692375330816,948245525484261376
10676,919915692375330816,1497842460223016964
10677,919915692375330816,1188735671227125760
10678,919915692375330816,1205226529455632385
10679,919915692375330816,937754666401755136
10680,919915692375330816,1500084088081993731
10681,919915692375330816,957467053987856384
10682,919915692375330816,1326138146166333441
10683,919915692375330816,952099890712125440
10684,919915692375330816,1083358959174438913
10685,919915692375330816,920844583071879168
10686,919915692375330816,1501319295065673731
10687,919971015719038979,1317817827970134025
10688,920339307533144065,989787521361080320
10689,920459219354099713,1098881167820972033
10690,920686272464785408,1401015246718914560
10691,920686272464785408,1081484761934319623
10692,920958781152026625,1347282456987258880
10693,921546184019333121,1355917827052457987
10694,922071012333838336,1205226529455632385
10695,923116072856846336,1090270096948248576
10696,923254340684537861,1349922686898724864
10697,923442225161306112,1133371190670761984
10698,923582548604850177,1401015246718914560
10699,924665834039119872,1347282456987258880
10700,925828853037256704,1270133776748855304
10701,926893817269190661,1317817827970134025
10702,928195115725787136,1498069218251661312
10703,928195115725787136,944232843831541761
10704,929522373996429312,1239546809346863105
10705,929754425396224004,1447541603015528454
10706,931126946343346176,1410006929812901890
10707,931255466990084097,1205226529455632385
10708,931935475987861505,1401015246718914560
10709,932048245450313728,1142623492141211650
10710,932104233469562880,1349922686898724864
10711,934431985719824385,1090270096948248576
10712,934889626216656896,1425368203996372994
10713,934889626216656896,1501288455841533953
10714,934889626216656896,998516058158968832
10715,934889626216656896,1099674870118563841
10716,935379386286723073,1205226529455632385
10717,936006879947436032,1137744126085148674
10718,936620120255934466,1349922686898724864
10719,936679098084192257,1317817827970134025
10720,936685568242737153,1141886020281085953
10721,937639166728331264,1270133776748855304
10722,937640623657635841,1340268883459125248
10723,938261383434637312,1270133776748855304
10724,938427200969330688,1349922686898724864
10725,938427200969330688,1141886020281085953
10726,939245857333043201,1478719520076595213
10727,941507199028752384,1270133776748855304
10728,941507199028752384,1205226529455632385
10729,941714418391535616,1205226529455632385
10730,943557459830075395,1497262208937787392
10731,943557459830075395,1175171465827823618
10732,943557459830075395,1432799575442698240
10733,943557459830075395,1465264772442726402
10734,943557459830075395,1298760028070072323
10735,943557459830075395,1010586617055236096
10736,943557459830075395,1165555967423078405
10737,943557459830075395,1268261587997032453
10738,943557459830075395,1259896169997783043
10739,943557459830075395,1029820391144022022
10740,943557459830075395,1260246395531001858
10741,943557459830075395,1497275482651439104
10742,943557459830075395,1021728576670978048
10743,943557459830075395,1461095449323098115
10744,943557459830075395,1497272003803369480
10745,943557459830075395,1496798014127673344
10746,944232843831541761,1084625267514068992
10747,944232843831541761,1486913696794390532
10748,944232843831541761,1197963859954405377
10749,944232843831541761,1068877831059488769
10750,944232843831541761,1183862371498024960
10751,944232843831541761,1107926314579869697
10752,944232843831541761,1240561289480544256
10753,944232843831541761,1066625690462756864
10754,946858579209973760,1259405905659146240
10755,948307573744324609,1132012546637090816
10756,948575059064565760,1447541603015528454
10757,948770742740701184,1500910062117736453
10758,949451004671549441,1205226529455632385
10759,950060335620268037,1426418968873652224
10760,951782851942416386,1401015246718914560
10761,951998886226231296,1499737837620576256
10762,952506773491060738,1212371718213267456
10763,952506773491060738,1271001810153746433
10764,955082522479808512,1205226529455632385
10765,955872714757197825,1293486435333545984
10766,955872714757197825,1032843521663885312
10767,955872714757197825,1297927845277323265
10768,955872714757197825,1432583536779927554
10769,955872714757197825,1010145336629825539
10770,955872714757197825,1436059804733263877
10771,955872714757197825,1250093633124151299
10772,955872714757197825,1341477067267985409
10773,955872714757197825,1103070331659583488
10774,955930731791966209,1401015246718914560
10775,957467053987856384,1248351519730290688
10776,957467053987856384,1431959338604707848
10777,957467053987856384,1265287944484671491
10778,957467053987856384,1014877895213355010
10779,957467053987856384,1242839622893416448
10780,957467053987856384,1245069205298446337
10781,957467053987856384,1484563799264870400
10782,957979502306627585,1355917827052457987
10783,958439551084695552,1247260723480231939
10784,959192438064730120,1205226529455632385
10785,961233370821914624,1347282456987258880
10786,961918447696392194,1090270096948248576
10787,962464771961335808,1205226529455632385
10788,963419555380039680,1259405905659146240
10789,963816855445045250,1247260723480231939
10790,963869922840395776,1270133776748855304
10791,964052034101051392,1296428931483131904
10792,964166442420703233,1180792856769941506
10793,964166442420703233,1466120469573218310
10794,964166442420703233,1322965350678437890
10795,964166442420703233,1094873059960320000
10796,964166442420703233,1497558741901795328
10797,964166442420703233,1499525597491609601
10798,964166442420703233,1494958019842809856
10799,964166442420703233,1393994091323662338
10800,965346876529688576,1479082295961210890
10801,966329021880590337,1247260723480231939
10802,966756279673851904,1144337417295544321
10803,967119383964344323,1247260723480231939
10804,969278811337646080,1347282456987258880
10805,970088441324204032,1205226529455632385
10806,970444675986292736,1205226529455632385
10807,970477178172395522,1205226529455632385
10808,973422617796464640,1270133776748855304
10809,974313309909340160,1205226529455632385
10810,974414281658822658,1307865457903448064
10811,975084829145432069,1401015246718914560
10812,975084829145432069,1317817827970134025
10813,975314827227881473,1270133776748855304
10814,975373794222247936,1355917827052457987
10815,975387497055350784,1349922686898724864
10816,976428700349751296,1254384560617304064
10817,977737044725137408,1170190346132828161
10818,977904649645813760,1205226529455632385
10819,977912922084012032,1205226529455632385
10820,977965113729798145,1347282456987258880
10821,978005342457131008,989184638533951495
10822,978005342457131008,1426110037806694402
10823,979460610311311360,1354780456714174467
10824,979501474169413632,1358152121556873217
10825,981436419087523840,1497188312620089349
10826,981581081374789634,1347282456987258880
10827,981826332517634048,1317817827970134025
10828,981909443205050368,1197961849314168833
10829,983610227600822272,1259405905659146240
10830,984157074463608834,1011234980196782081
10831,984157074463608834,1497632821749374978
10832,984617447121653767,1270133776748855304
10833,984617447121653767,1205226529455632385
10834,985130178140487680,1083358959174438913
10835,985946394547585025,1354780456714174467
10836,986479413251293184,1259405905659146240
10837,986479413251293184,1353843853862834177
10838,989150755889336320,1497695824935010309
10839,989184638533951495,1496847014486687751
10840,989184638533951495,1487159710105149441
10841,989184638533951495,1440331564714377232
10842,989184638533951495,1244942259709190144
10843,989787521361080320,1259405905659146240
10844,989787521361080320,1329327146125430784
10845,990726193744961536,1259405905659146240
10846,991324136856346626,1401015246718914560
10847,993061609479254016,1401015246718914560
10848,994550161757028353,1436698095048331270
10849,994678463570350081,1247260723480231939
10850,996549577451982848,1259405905659146240
10851,997832030736924672,1471879554910212097
10852,999179157337669632,1270133776748855304
10853,999960633960316929,1354780456714174467
10854,999960633960316929,1447541603015528454
10855,999960633960316929,1349922686898724864
10856,999960633960316929,1165320154802204672
10857,999960633960316929,1205226529455632385
10858,1000073568229740546,1259405905659146240
10859,1000341786802511872,1205226529455632385
10860,1001552492138762240,1081484761934319623
10861,1001913416855031808,1205226529455632385
10862,1002360296223096834,1270133776748855304
10863,1005798791918866435,1270133776748855304
10864,1007409354218377223,1205226529455632385
10865,1009420195012792323,1486038435425132544
10866,1009486361714462722,1248996730940448774
10867,1009586483836010496,1205226529455632385
10868,1010301803064446980,1270133776748855304
10869,1010443060524838912,1197961849314168833
10870,1011308525807693829,1351250254801346570
10871,1011308525807693829,1342772990463909889
10872,1011308525807693829,1451553724837543954
10873,1011308525807693829,1247558843955064836
10874,1011308525807693829,1292463168166526976
10875,1011308525807693829,1329843077066973185
10876,1011672647724339201,1479082295961210890
10877,1013158968477265922,1138377944466898944
10878,1013873010166689793,1401015246718914560
10879,1014877895213355010,1317817827970134025
10880,1015647639151497217,1498079353900568576
10881,1016486686958739457,1270133776748855304
10882,1017811719861792769,1401015246718914560
10883,1017811719861792769,1325095169977430018
10884,1017922214539087874,1349922686898724864
10885,1018035015463194624,1292463168166526976
10886,1018472114310057984,1090270096948248576
10887,1018524255833731072,1296428931483131904
10888,1018833887944953856,1444611376287203329
10889,1021213055919828993,1142623492141211650
10890,1022290271088902153,1248996730940448774
10891,1022414059386286080,1380145054644379652
10892,1022888794964611073,1142623492141211650
10893,1022906270427344896,1270133776748855304
10894,1023543623898542080,1400973042487115777
10895,1023940182184288257,1142623492141211650
10896,1024003118755930113,1188735671227125760
10897,1024980836368769026,1426531995232792576
10898,1024980836368769026,1402570533196210180
10899,1024980836368769026,1381203841622831109
10900,1024980836368769026,1500910062117736453
10901,1024980836368769026,1037945225023389696
10902,1024980836368769026,1279024951949881344
10903,1024980836368769026,1380557500190126080
10904,1024980836368769026,1246824602355011589
10905,1024980836368769026,1478807288886538240
10906,1024980836368769026,1466164372812746752
10907,1024980836368769026,1327588890933407744
10908,1024980836368769026,1031214370561425408
10909,1024980836368769026,1147932164203438081
10910,1024980836368769026,1469513863636733954
10911,1024980836368769026,1380022853395828736
10912,1024980836368769026,1183105193988280320
10913,1024980836368769026,1489519121481879554
10914,1024980836368769026,1486925791539740673
10915,1024980836368769026,1462429379036864513
10916,1024980836368769026,1374924991767121920
10917,1024980836368769026,1320939350708932614
10918,1024980836368769026,1317221478903971840
10919,1024980836368769026,1231822583630323712
10920,1024980836368769026,1257070543213338630
10921,1024980836368769026,1494052320790945798
10922,1024980836368769026,1310119891278745600
10923,1024980836368769026,1500804286258708482
10924,1025032478451490816,1486038435425132544
10925,1025368232327372801,1447541603015528454
10926,1026282888474443776,1261252238846177280
10927,1026599552843956226,1205226529455632385
10928,1028667789995900929,1358152121556873217
10929,1028962892039835648,1358152121556873217
10930,1029073958220570626,1247260723480231939
10931,1029146500473995264,1205226529455632385
10932,1029715067514880001,1259405905659146240
10933,1030184259934466049,1447541603015528454
10934,1030983148987797504,1270133776748855304
10935,1031332700324540417,1142623492141211650
10936,1034113601957576704,1270133776748855304
10937,1034172120232800258,1205226529455632385
10938,1034916304296132608,1141886020281085953
10939,1035395550248624129,1426973620304183297
10940,1035395550248624129,1117022026638565376
10941,1035395550248624129,1222601136445718529
10942,1035395550248624129,1208173173319045120
10943,1035648571163521024,1347282456987258880
10944,1035998524738076679,1392571457356636160
10945,1037028403734446080,1142623492141211650
10946,1038091140480806912,1205226529455632385
10947,1041373516124307456,1247260723480231939
10948,1041399867229106176,1447541603015528454
10949,1044218176085667842,1364300855382573056
10950,1045336314252529664,1401015246718914560
10951,1045696911544594432,1205226529455632385
10952,1046201039320494081,1205226529455632385
10953,1046428532308672518,1259405905659146240
10954,1046759783653670914,1498871513939914755
10955,1048534310695919616,1205226529455632385
10956,1049471833836261382,1329566710748172288
10957,1049500627263520772,1358152121556873217
10958,1049643655290597377,1205226529455632385
10959,1050665933927137280,1090270096948248576
10960,1050763237371891712,1205226529455632385
10961,1054917054178963456,1270133776748855304
10962,1055118178769080320,1347282456987258880
10963,1058522506242519041,1142623492141211650
10964,1058920719395012609,1270133776748855304
10965,1059884007171620864,1270133776748855304
10966,1060812485727604737,1247260723480231939
10967,1061350677451030530,1317817827970134025
10968,1061989359744925697,1270133776748855304
10969,1063447355607982080,1205226529455632385
10970,1065614963111276546,1090270096948248576
10971,1068611729242898433,1270133776748855304
10972,1068950994535346176,1205226529455632385
10973,1071094955165257730,1090270096948248576
10974,1071526102449950722,1498069218251661312
10975,1072304418320801793,1358152121556873217
10976,1073010384024547328,1205226529455632385
10977,1075555660916514817,1205226529455632385
10978,1079117266753445888,1142623492141211650
10979,1079410802803781634,1355988808395870210
10980,1079429091546316800,1142623492141211650
10981,1080150091825061888,1347282456987258880
10982,1080666845282213890,1270133776748855304
10983,1080666845282213890,1142623492141211650
10984,1081222228145029120,1177583243887091712
10985,1081484761934319623,1401015246718914560
10986,1081484761934319623,1441059736498094081
10987,1081484761934319623,1245069205298446337
10988,1081484761934319623,1494799852571607040
10989,1081484761934319623,1438776722841866241
10990,1081484761934319623,1332983605140795394
10991,1081484761934319623,1469248257603874820
10992,1081484761934319623,1237286823879159808
10993,1081484761934319623,1353366187791560704
10994,1081484761934319623,1317817827970134025
10995,1081484761934319623,1212371718213267456
10996,1081677918491762688,1205226529455632385
10997,1082025704420720640,1253688657925378050
10998,1083117836334190593,1340268883459125248
10999,1083117836334190593,1498069218251661312
11000,1083358959174438913,1168209035440480257
11001,1083358959174438913,1258044267588509699
11002,1083358959174438913,1462392707943309316
11003,1083358959174438913,1084961002410598400
11004,1083358959174438913,1292220531211554817
11005,1083358959174438913,1128640661605851136
11006,1083358959174438913,1134052429601763328
11007,1083358959174438913,1261454171636527105
11008,1083358959174438913,1380810207291351046
11009,1083556664093990912,1355917827052457987
11010,1084123788432887809,1502964238033297408
11011,1086322031141027840,1317817827970134025
11012,1086322031141027840,1244306606441070594
11013,1086624836091297793,1197961849314168833
11014,1089203627741323264,1205226529455632385
11015,1089966351769317376,1205226529455632385
11016,1090270096948248576,1281685256421113861
11017,1090270096948248576,1374149604095242243
11018,1090270096948248576,1240648308407840768
11019,1090270096948248576,1218509202630627330
11020,1090270096948248576,1496429927549313026
11021,1090270096948248576,1455306266780311555
11022,1090270096948248576,1319181677483184128
11023,1090270096948248576,1401041057316540420
11024,1090270096948248576,1483110831927828480
11025,1090270096948248576,1175016901929578500
11026,1090270096948248576,1097611710662361094
11027,1090270096948248576,1186331129235812357
11028,1090270096948248576,1136508393278058496
11029,1090270096948248576,1132554900347457536
11030,1090270096948248576,1113079320497569792
11031,1090270096948248576,1197963859954405377
11032,1090270096948248576,1112766199350394880
11033,1090270096948248576,1402523935451795457
11034,1090270096948248576,1492962763458686976
11035,1090270096948248576,1322989779458445317
11036,1090270096948248576,1260207293544706048
11037,1090660176351424512,1401015246718914560
11038,1090660176351424512,1317817827970134025
11039,1090660176351424512,1438776722841866241
11040,1090660176351424512,1443162409972162566
11041,1090996576313659394,1317817827970134025
11042,1091565372799512576,1098881167820972033
11043,1091738499391410177,1259405905659146240
11044,1093179451708444672,1259405905659146240
11045,1093179451708444672,1292258485854449664
11046,1094113356477157376,1098881167820972033
11047,1095311091356319744,1140858740108926977
11048,1095691773295452161,1197961849314168833
11049,1097059898322497536,1247260723480231939
11050,1097858188555313152,1270133776748855304
11051,1097926470763200514,1197961849314168833
11052,1097926470763200514,1296428931483131904
11053,1098881167820972033,1188489854469865478
11054,1098881167820972033,1383478977080168452
11055,1098881167820972033,1123566432267014144
11056,1098881167820972033,1301306328518811648
11057,1098881167820972033,1192358236504018946
11058,1098881167820972033,1170157507861311490
11059,1098900564325339136,1401015246718914560
11060,1100319965226373120,1317817827970134025
11061,1103393680021434368,1401015246718914560
11062,1103672605561761797,1317817827970134025
11063,1104763252565856256,1140858740108926977
11064,1104979660650225664,1266369764026224640
11065,1105037330216349696,1247260723480231939
11066,1107852855552049154,1205226529455632385
11067,1107992917480620032,1270133776748855304
11068,1107992917480620032,1446955666673909762
11069,1108710850251108352,1401015246718914560
11070,1108864037922787334,1259405905659146240
11071,1109580312168841216,1205226529455632385
11072,1110553103583993856,1447541603015528454
11073,1111362247195017219,1364300855382573056
11074,1115295159703539712,1358152121556873217
11075,1116163500324245504,1358152121556873217
11076,1117022026638565376,1499306385296826372
11077,1117022026638565376,1445695336224198662
11078,1117022026638565376,1328418924979884032
11079,1120353802475978752,1205226529455632385
11080,1121353595574734848,1296428931483131904
11081,1123194309698830336,1205226529455632385
11082,1123545940608962560,1205226529455632385
11083,1123719719851298816,1205226529455632385
11084,1129691554627706880,1340268883459125248
11085,1130046320184446976,1142623492141211650
11086,1133005902401949696,1205226529455632385
11087,1133371190670761984,1345828743101771778
11088,1133371190670761984,1247260723480231939
11089,1134083385784242177,1500780827822768129
11090,1134083385784242177,1429536257873485829
11091,1134083385784242177,1495481634711347206
11092,1134083385784242177,1496645898843086851
11093,1134477721973796865,1205226529455632385
11094,1134572194422505479,1270133776748855304
11095,1135230755523530753,1270133776748855304
11096,1136757030822305792,1401015246718914560
11097,1136757030822305792,1317817827970134025
11098,1136757030822305792,1242839622893416448
11099,1136757030822305792,1494799852571607040
11100,1136757030822305792,1455695056317386755
11101,1136757030822305792,1248731077075664898
11102,1136929287011880961,1499159552025153536
11103,1137033067128926214,1270133776748855304
11104,1137744126085148674,1474626167898578951
11105,1137744126085148674,1497471193305448449
11106,1137769747490234368,1401015246718914560
11107,1138377944466898944,1252175905998454788
11108,1138377944466898944,1362121490716651525
11109,1139099695668768768,1317817827970134025
11110,1140575482854948864,1317817827970134025
11111,1140575482854948864,1212371718213267456
11112,1140858740108926977,1257275286363803649
11113,1141321948485623808,1205226529455632385
11114,1141886020281085953,1366185396854550532
11115,1141886020281085953,1476486068149133314
11116,1141886020281085953,1446914389815267330
11117,1141886020281085953,1302992681266589701
11118,1141886020281085953,1353703600552353793
11119,1141886020281085953,1370061248725839877
11120,1141886020281085953,1325231934314721281
11121,1141886020281085953,1205652272820166666
11122,1141886020281085953,1369189029028065282
11123,1141886020281085953,1155477720651980800
11124,1141886020281085953,1445933969044873216
11125,1141886020281085953,1497462582910795779
11126,1141886020281085953,1311334415377760256
11127,1141886020281085953,1476795757730713602
11128,1141886020281085953,1308863066486919170
11129,1141886020281085953,1177317541330456580
11130,1141886020281085953,1427202823960338432
11131,1142237679205007368,1205226529455632385
11132,1142623492141211650,1493322188149207047
11133,1142623492141211650,1303354193533599747
11134,1142623492141211650,1351232416455811076
11135,1142623492141211650,1325145636153356290
11136,1142623492141211650,1220532323969642496
11137,1142623492141211650,1486462429139808259
11138,1142623492141211650,1415670308313333765
11139,1142623492141211650,1374289180705107968
11140,1142623492141211650,1361428927990882304
11141,1142623492141211650,1324106207913824258
11142,1142623492141211650,1224131065381642246
11143,1142623492141211650,1204157220398731266
11144,1142623492141211650,1211772892477657088
11145,1142623492141211650,1449961989262954497
11146,1142623492141211650,1170728502825500673
11147,1142623492141211650,1223322908329529345
11148,1142623492141211650,1315408141907943425
11149,1143562331579912193,1317817827970134025
11150,1145145937767088129,1205226529455632385
11151,1145505942387093505,1205226529455632385
11152,1146452993979670530,1248996730940448774
11153,1146495558921728003,1445695336224198662
11154,1149048026801090561,1205226529455632385
11155,1149658282421837824,1358152121556873217
11156,1151907686239240193,1205226529455632385
11157,1152625625082974213,1205226529455632385
11158,1153137397779050496,1205226529455632385
11159,1154525124122546176,1270133776748855304
11160,1155477720651980800,1369091507924307969
11161,1155579797768159232,1247260723480231939
11162,1159459364731838464,1270133776748855304
11163,1159917887857057794,1426110037806694402
11164,1161329387935080448,1248996730940448774
11165,1162283523362787329,1410006929812901890
11166,1162708344345440262,1270133776748855304
11167,1163145854510915584,1447541603015528454
11168,1164277836745601025,1270133776748855304
11169,1165095578201669632,1349922686898724864
11170,1165320154802204672,1334301243645300738
11171,1165320154802204672,1287807817064341506
